Caller ID,Receiver ID,Call Duration (s),Carrier,Cost ($),Network Latency (ms),Time of Day,Timestamp
5138701541,1574644295,464,AT&T,23.2,170.79,Off-Peak,2025-03-23 15:41:45.631989
7859121929,1642971462,36,Verizon,2.52,190.59,Off-Peak,2025-03-10 04:41:45.631989
3627498665,3464875106,243,AT&T,12.15,188.11,Peak,2025-03-31 18:41:45.631989
2780474150,3706428764,418,Verizon,29.26,160.47,Peak,2025-03-12 16:41:45.631989
9766230737,4691779277,305,Vodafone,12.2,290.42,Off-Peak,2025-03-05 22:41:45.631989
5990079144,9907590666,592,AT&T,29.6,67.84,Peak,2025-03-08 01:41:45.631989
6436990343,5440980318,544,AT&T,27.2,158.37,Off-Peak,2025-03-22 06:41:45.631989
8701922155,9129641843,388,Jio,11.64,243.18,Off-Peak,2025-03-30 18:41:45.631989
1007063444,6721067171,428,Verizon,29.96,150.16,Off-Peak,2025-03-24 02:41:45.631989
6698164943,6699124811,234,AT&T,11.7,262.45,Peak,2025-03-05 08:41:45.631989
6934470788,4702970380,407,T-Mobile,24.42,50.24,Off-Peak,2025-03-08 15:41:45.631989
1904653299,6534275397,257,T-Mobile,15.42,151.62,Off-Peak,2025-03-17 03:41:45.631989
6521282893,8214015161,497,Verizon,34.79,121.33,Peak,2025-03-19 06:41:45.631989
1763185576,2643711691,557,Verizon,38.99,96.83,Peak,2025-03-05 01:41:45.631989
3978303963,1569079647,262,Jio,7.86,298.35,Off-Peak,2025-03-27 22:41:45.631989
3095681690,5987998494,156,Jio,4.68,119.66,Peak,2025-03-08 20:41:45.631989
9428911879,7343962178,453,T-Mobile,27.18,82.45,Peak,2025-03-28 00:41:45.631989
1120532051,6478377727,128,AT&T,6.4,158.92,Off-Peak,2025-03-09 12:41:45.631989
3340755898,7391695399,435,Jio,13.05,76.4,Off-Peak,2025-03-18 10:41:45.631989
3609102134,1393029899,513,Jio,15.39,145.81,Off-Peak,2025-03-20 17:41:45.631989
3246465140,2143051440,186,T-Mobile,11.16,159.38,Peak,2025-03-07 20:41:45.631989
9699664166,5143590001,18,Vodafone,0.72,216.69,Off-Peak,2025-03-20 01:41:45.631989
5290678873,4480272950,240,T-Mobile,14.4,268.68,Off-Peak,2025-03-27 19:41:45.631989
1593345288,5912592321,45,Vodafone,1.8,156.86,Off-Peak,2025-03-21 22:41:45.631989
5053289963,3899927038,398,Vodafone,15.92,81.66,Off-Peak,2025-03-08 09:41:45.631989
3018017609,9118873494,157,Jio,4.71,255.04,Peak,2025-03-13 02:41:45.631989
2513348592,5812101739,373,AT&T,18.65,129.96,Peak,2025-03-16 17:41:45.631989
9605251941,7207250490,228,AT&T,11.4,249.81,Off-Peak,2025-03-23 02:41:45.631989
5258724848,5519921738,156,T-Mobile,9.36,123.99,Peak,2025-03-05 22:41:45.631989
6234719480,3292157249,218,T-Mobile,13.08,162.08,Off-Peak,2025-03-23 23:41:45.631989
2886339702,7796636847,175,Verizon,12.25,294.76,Off-Peak,2025-03-18 06:41:45.631989
9879236696,4020439252,542,Verizon,37.94,272.91,Off-Peak,2025-03-17 22:41:45.631989
6089944822,6378669159,90,T-Mobile,5.4,231.28,Peak,2025-03-14 15:41:45.631989
1481451116,7866202503,26,Verizon,1.82,69.9,Peak,2025-03-11 04:41:45.631989
2679564919,8228838664,494,T-Mobile,29.64,122.17,Off-Peak,2025-03-03 12:41:45.631989
5602263421,3547719161,241,Vodafone,9.64,210.4,Peak,2025-03-25 06:41:45.631989
4715209301,6782643608,195,Vodafone,7.8,174.82,Peak,2025-03-28 08:41:45.631989
6181179974,7816447632,101,T-Mobile,6.06,107.17,Off-Peak,2025-03-18 23:41:45.631989
8809983406,6697642051,83,AT&T,4.15,104.48,Off-Peak,2025-03-02 05:41:45.631989
1063314402,1421148819,196,Verizon,13.72,158.75,Off-Peak,2025-03-02 15:41:45.631989
3024744262,2354590105,338,AT&T,16.9,116.27,Off-Peak,2025-03-25 00:41:45.631989
4248937840,2230433738,30,Vodafone,1.2,242.72,Off-Peak,2025-03-25 18:41:45.631989
3569514406,5526327939,231,AT&T,11.55,208.32,Off-Peak,2025-03-10 12:41:45.631989
5598156297,1646440020,442,Vodafone,17.68,89.37,Peak,2025-03-13 07:41:45.631989
5192651178,7114842180,281,Verizon,19.67,167.86,Peak,2025-03-21 20:41:45.631989
2561613860,2088083759,441,Verizon,30.87,151.84,Peak,2025-03-28 07:41:45.631989
7453873200,6814725098,49,T-Mobile,2.94,87.84,Off-Peak,2025-03-29 18:41:45.631989
9042993718,5086889764,590,Jio,17.7,97.23,Off-Peak,2025-03-18 13:41:45.631989
5484744938,3627242932,440,Vodafone,17.6,143.0,Off-Peak,2025-03-26 22:41:45.631989
5026088756,6464374811,530,AT&T,26.5,250.51,Peak,2025-03-15 18:41:45.631989
7819740339,3855121982,348,Verizon,24.36,75.88,Peak,2025-03-08 10:41:45.631989
4039679588,3169255960,404,Jio,12.12,254.61,Peak,2025-03-25 09:41:45.631989
4908243050,1908159172,563,Vodafone,22.52,65.51,Off-Peak,2025-03-10 10:41:45.631989
6414071482,3510306308,318,Vodafone,12.72,265.21,Off-Peak,2025-03-02 04:41:45.631989
4316295995,1007516159,319,Verizon,22.33,60.37,Peak,2025-03-18 13:41:45.631989
1130767420,5513025390,426,Jio,12.78,201.99,Off-Peak,2025-03-14 03:41:45.631989
3014766351,7144661176,238,Jio,7.14,169.71,Peak,2025-03-23 02:41:45.631989
9559534727,7880498234,369,AT&T,18.45,140.24,Peak,2025-03-14 16:41:45.631989
7750616213,4500958286,517,Vodafone,20.68,240.53,Off-Peak,2025-03-28 02:41:45.631989
2978296879,5024570771,577,T-Mobile,34.62,252.79,Off-Peak,2025-03-25 01:41:45.631989
2659108411,1084263662,333,Vodafone,13.32,253.04,Peak,2025-03-31 00:41:45.631989
1679612582,1791076730,403,Vodafone,16.12,55.47,Peak,2025-03-14 17:41:45.631989
5529576081,7276348979,291,T-Mobile,17.46,237.29,Off-Peak,2025-03-24 08:41:45.631989
2354533169,4508743332,438,Verizon,30.66,58.8,Off-Peak,2025-03-02 21:41:45.631989
6886793319,7092379055,273,Vodafone,10.92,114.17,Peak,2025-03-03 16:41:45.631989
8694972329,5317014638,375,Verizon,26.25,150.56,Peak,2025-03-13 00:41:45.631989
2888309600,8825846785,287,Vodafone,11.48,91.44,Peak,2025-03-13 07:41:45.631989
9277174820,5857714865,417,T-Mobile,25.02,229.03,Off-Peak,2025-03-06 15:41:45.631989
2962491953,5578129320,470,AT&T,23.5,246.82,Peak,2025-03-03 10:41:45.631989
2477085570,1301588300,501,Jio,15.03,296.67,Off-Peak,2025-03-16 06:41:45.631989
2716533807,2580608846,168,T-Mobile,10.08,298.3,Off-Peak,2025-03-29 03:41:45.631989
3737611752,2984203135,544,Jio,16.32,133.18,Peak,2025-03-06 08:41:45.631989
4190797379,5014037065,318,Verizon,22.26,209.79,Off-Peak,2025-03-31 21:41:45.631989
9986466579,8955780175,527,AT&T,26.35,213.52,Peak,2025-03-22 18:41:45.631989
9168353578,6527464286,383,Vodafone,15.32,124.28,Peak,2025-03-26 07:41:45.631989
9378135422,3413197404,299,Jio,8.97,264.28,Peak,2025-03-25 07:41:45.631989
7892002847,3414540094,169,Vodafone,6.76,215.83,Off-Peak,2025-03-07 00:41:45.631989
8856457819,8041825130,447,AT&T,22.35,224.03,Off-Peak,2025-03-22 22:41:45.631989
5328130968,5556362022,13,T-Mobile,0.78,59.45,Off-Peak,2025-03-11 13:41:45.631989
1744560766,8511966987,356,Vodafone,14.24,291.59,Off-Peak,2025-03-19 14:41:45.631989
2571839640,9770202983,71,T-Mobile,4.26,295.52,Peak,2025-03-20 10:41:45.631989
2919417818,9809220987,84,T-Mobile,5.04,289.79,Peak,2025-03-03 20:41:45.631989
5176915923,5959574043,416,AT&T,20.8,59.9,Peak,2025-03-30 00:41:45.631989
7839714487,3823229215,35,Verizon,2.45,299.59,Peak,2025-03-22 18:41:45.631989
1010233983,9006255570,217,T-Mobile,13.02,93.26,Off-Peak,2025-03-21 16:41:45.631989
9861508289,1509229706,193,Vodafone,7.72,215.04,Off-Peak,2025-03-12 01:41:45.631989
7286847890,4152799196,62,Jio,1.86,216.66,Off-Peak,2025-03-04 22:41:45.631989
3986374900,3341526313,289,Jio,8.67,145.68,Off-Peak,2025-03-16 12:41:45.631989
7847052738,3510181770,267,AT&T,13.35,279.53,Off-Peak,2025-03-19 13:41:45.631989
7004121976,9382640701,121,Verizon,8.47,186.91,Peak,2025-03-26 11:41:45.631989
6927738544,2543164630,80,AT&T,4.0,182.97,Off-Peak,2025-03-03 11:41:45.631989
1561402814,2982508595,450,AT&T,22.5,138.84,Off-Peak,2025-03-14 18:41:45.631989
1039838716,4789562626,509,Jio,15.27,143.72,Peak,2025-03-31 18:41:45.631989
4376629794,8806660931,184,Jio,5.52,138.28,Off-Peak,2025-03-09 23:41:45.631989
3090835301,5780530688,416,T-Mobile,24.96,167.39,Off-Peak,2025-03-14 01:41:45.631989
2136325807,5564154487,271,Jio,8.13,106.58,Off-Peak,2025-03-28 18:41:45.631989
4078717050,9536794051,414,Verizon,28.98,113.51,Peak,2025-03-25 12:41:45.631989
1510638837,8283531672,70,T-Mobile,4.2,178.7,Off-Peak,2025-03-26 18:41:45.631989
7349042146,3825085481,274,T-Mobile,16.44,59.01,Peak,2025-03-23 15:41:45.631989
8897099254,7130406059,342,Vodafone,13.68,111.82,Off-Peak,2025-03-27 11:41:45.631989
6461231123,1597520409,494,AT&T,24.7,121.46,Off-Peak,2025-03-17 18:41:45.631989
8707091409,3607478509,92,AT&T,4.6,154.48,Off-Peak,2025-03-21 18:41:45.631989
2057775432,4578036833,437,Verizon,30.59,172.95,Off-Peak,2025-03-10 03:41:45.631989
9151571151,3160666519,588,AT&T,29.4,86.07,Peak,2025-03-16 00:41:45.631989
9214315327,1459886016,105,AT&T,5.25,137.35,Peak,2025-03-13 00:41:45.631989
2959531732,3749834129,327,Verizon,22.89,99.25,Off-Peak,2025-03-30 13:41:45.631989
4984715815,2911516302,532,Vodafone,21.28,69.07,Peak,2025-03-16 19:41:45.631989
9059089733,7870298701,544,Verizon,38.08,136.81,Off-Peak,2025-03-15 07:41:45.631989
8217623792,2973773395,237,Vodafone,9.48,153.42,Off-Peak,2025-03-05 22:41:45.631989
4627563619,9235553507,273,Vodafone,10.92,274.94,Peak,2025-03-14 05:41:45.631989
5123775743,3912342709,531,T-Mobile,31.86,199.95,Off-Peak,2025-03-23 18:41:45.631989
9532627311,8250426465,375,Vodafone,15.0,132.45,Peak,2025-03-15 16:41:45.631989
3242058211,7808896579,25,Verizon,1.75,81.92,Peak,2025-03-05 05:41:45.631989
9189037819,9145202647,16,Vodafone,0.64,190.36,Off-Peak,2025-03-12 05:41:45.631989
5192975871,2160682400,211,T-Mobile,12.66,253.41,Peak,2025-03-03 23:41:45.631989
5475951734,7964796182,116,Vodafone,4.64,237.35,Peak,2025-03-09 07:41:45.631989
5374276759,8627243359,150,Jio,4.5,145.85,Off-Peak,2025-03-29 05:41:45.631989
6980468072,9102266082,348,T-Mobile,20.88,217.33,Peak,2025-03-20 18:41:45.631989
4635125572,2800327788,475,Jio,14.25,280.09,Peak,2025-03-02 13:41:45.631989
6407287565,5804508152,342,Vodafone,13.68,55.21,Peak,2025-03-18 14:41:45.631989
2436165789,7563230923,430,Verizon,30.1,81.63,Peak,2025-03-06 16:41:45.631989
7725035941,5043875005,173,Verizon,12.11,250.53,Peak,2025-03-06 11:41:45.631989
5651269638,3158613997,387,T-Mobile,23.22,199.57,Off-Peak,2025-03-07 19:41:45.631989
3944789543,3800129992,259,AT&T,12.95,58.25,Peak,2025-03-30 03:41:45.631989
4411538161,9240854667,341,AT&T,17.05,271.59,Off-Peak,2025-03-05 03:41:45.631989
3751738414,8401932614,302,Vodafone,12.08,146.77,Off-Peak,2025-03-11 17:41:45.631989
4374317679,1011799883,272,Jio,8.16,167.62,Off-Peak,2025-03-10 21:41:45.631989
4612353445,9418340629,555,Verizon,38.85,272.38,Off-Peak,2025-03-12 22:41:45.631989
6301837505,3585317190,246,AT&T,12.3,198.9,Peak,2025-03-15 09:41:45.631989
4209990249,7235732579,490,Jio,14.7,251.59,Off-Peak,2025-03-22 15:41:45.631989
3062720310,2741927531,117,Vodafone,4.68,239.46,Peak,2025-03-13 00:41:45.631989
8260461367,2446053055,262,Verizon,18.34,275.62,Off-Peak,2025-03-02 00:41:45.631989
1286129199,1218264466,569,AT&T,28.45,106.43,Off-Peak,2025-03-31 14:41:45.631989
9381831299,3734061162,293,AT&T,14.65,273.17,Peak,2025-03-30 12:41:45.631989
6229430759,3590264261,555,T-Mobile,33.3,86.95,Off-Peak,2025-03-05 22:41:45.631989
1343721178,4524218011,143,Vodafone,5.72,155.03,Peak,2025-03-23 04:41:45.631989
8769975215,4643069491,21,T-Mobile,1.26,115.4,Off-Peak,2025-03-07 15:41:45.631989
6617337236,1229413713,96,Vodafone,3.84,257.15,Peak,2025-03-20 02:41:45.631989
9333030747,7310121657,321,AT&T,16.05,188.88,Off-Peak,2025-03-23 04:41:45.631989
1362698702,5081936907,522,AT&T,26.1,177.3,Peak,2025-03-17 00:41:45.631989
7227865721,5173151255,226,T-Mobile,13.56,219.84,Peak,2025-03-21 15:41:45.631989
1971672142,5878821869,27,Jio,0.81,113.44,Peak,2025-03-06 15:41:45.631989
3133651442,1230635255,389,T-Mobile,23.34,178.07,Peak,2025-03-30 00:41:45.631989
1820046723,5050856224,146,AT&T,7.3,82.18,Peak,2025-03-16 01:41:45.631989
8783286941,2624766433,55,AT&T,2.75,245.69,Peak,2025-03-30 03:41:45.631989
8930396556,8726232949,153,AT&T,7.65,191.69,Off-Peak,2025-03-31 10:41:45.631989
5185357511,1589693701,424,Jio,12.72,101.91,Peak,2025-03-03 01:41:45.631989
8155572235,2724245056,405,Jio,12.15,280.62,Off-Peak,2025-03-18 17:41:45.631989
1215824295,9609077341,415,Jio,12.45,212.61,Peak,2025-03-06 07:41:45.631989
8573654619,5794926654,393,Verizon,27.51,57.31,Off-Peak,2025-03-20 11:41:45.631989
4067059785,8967642073,105,T-Mobile,6.3,52.56,Peak,2025-03-07 00:41:45.631989
4235891101,5279168458,72,Jio,2.16,240.97,Off-Peak,2025-03-11 03:41:45.631989
4286742982,1151417891,213,Vodafone,8.52,128.95,Peak,2025-03-31 07:41:45.631989
6167630355,2260629012,189,T-Mobile,11.34,232.37,Peak,2025-03-28 17:41:45.631989
6620376209,1515241383,178,AT&T,8.9,188.15,Off-Peak,2025-03-11 07:41:45.631989
6198317800,2064436818,500,AT&T,25.0,127.19,Off-Peak,2025-03-04 12:41:45.631989
2224799736,7432261196,588,T-Mobile,35.28,231.32,Peak,2025-03-09 14:41:45.631989
6153148204,4926832874,142,Verizon,9.94,62.79,Off-Peak,2025-03-07 15:41:45.631989
5777579794,5073949380,468,Jio,14.04,260.37,Peak,2025-03-14 00:41:45.631989
6962049565,2349666769,195,Verizon,13.65,81.95,Off-Peak,2025-03-15 07:41:45.631989
2757690353,2412996578,512,AT&T,25.6,263.64,Peak,2025-03-17 20:41:45.631989
5825158449,1051131489,532,Vodafone,21.28,163.19,Off-Peak,2025-03-26 02:41:45.631989
9710416128,9579670231,363,AT&T,18.15,215.53,Off-Peak,2025-03-16 00:41:45.631989
5547246174,1315225619,413,Verizon,28.91,259.81,Peak,2025-03-29 00:41:45.631989
6897674056,1725992938,370,Jio,11.1,165.68,Off-Peak,2025-03-29 20:41:45.631989
8379557993,2098140133,140,Verizon,9.8,116.0,Off-Peak,2025-03-09 14:41:45.631989
1214171936,8008932494,389,Verizon,27.23,91.43,Off-Peak,2025-03-31 05:41:45.631989
7416534065,8859370393,302,Verizon,21.14,282.55,Off-Peak,2025-03-13 19:41:45.631989
7273258323,9338422425,274,AT&T,13.7,223.36,Off-Peak,2025-03-01 23:41:45.631989
7030980335,8368610540,532,Jio,15.96,52.21,Peak,2025-03-25 17:41:45.631989
9167566848,9665750578,145,Verizon,10.15,60.95,Peak,2025-03-11 18:41:45.631989
3452929533,3385493685,204,Vodafone,8.16,286.36,Off-Peak,2025-03-31 23:41:45.631989
7812672686,4528854373,576,T-Mobile,34.56,128.09,Off-Peak,2025-03-20 07:41:45.631989
9074818761,2656155408,597,AT&T,29.85,128.74,Off-Peak,2025-03-30 12:41:45.631989
9772695637,7076609997,42,AT&T,2.1,177.54,Off-Peak,2025-03-02 14:41:45.631989
6030108744,6565317208,92,AT&T,4.6,186.05,Peak,2025-03-10 11:41:45.631989
9468793479,4430265770,97,T-Mobile,5.82,184.24,Off-Peak,2025-03-20 03:41:45.631989
5890125046,2102070005,346,Vodafone,13.84,176.21,Off-Peak,2025-03-31 14:41:45.631989
5921076930,1416610097,487,Jio,14.61,268.83,Peak,2025-03-21 11:41:45.631989
3613867283,4818266754,107,T-Mobile,6.42,173.78,Off-Peak,2025-03-21 02:41:45.631989
5909557060,7288192489,305,Verizon,21.35,53.87,Peak,2025-03-13 08:41:45.631989
2239353415,4437027401,540,Vodafone,21.6,278.44,Off-Peak,2025-03-10 09:41:45.631989
8060015110,2275730171,363,T-Mobile,21.78,272.64,Off-Peak,2025-03-14 15:41:45.631989
8204057481,3378976554,324,AT&T,16.2,223.93,Peak,2025-03-14 11:41:45.631989
1621987110,1872760241,546,T-Mobile,32.76,192.16,Peak,2025-03-11 15:41:45.631989
6265797579,2305501918,74,AT&T,3.7,289.49,Off-Peak,2025-03-29 18:41:45.631989
1387106695,9306777270,23,AT&T,1.15,118.82,Off-Peak,2025-03-06 17:41:45.631989
6724560729,5169724875,76,T-Mobile,4.56,125.76,Peak,2025-03-27 14:41:45.631989
2166094214,2536103023,197,Verizon,13.79,84.28,Off-Peak,2025-03-25 13:41:45.631989
1918117382,7792803532,359,AT&T,17.95,161.44,Off-Peak,2025-03-02 02:41:45.631989
7905875532,3849695848,392,Verizon,27.44,78.95,Off-Peak,2025-03-23 22:41:45.631989
4981075193,5990851963,387,Jio,11.61,212.21,Off-Peak,2025-03-12 18:41:45.631989
3396463117,7947455848,230,T-Mobile,13.8,68.55,Off-Peak,2025-03-21 14:41:45.631989
3395190542,2540941937,500,Verizon,35.0,226.03,Off-Peak,2025-03-03 08:41:45.631989
3498145990,2677098013,302,Jio,9.06,290.24,Peak,2025-03-11 15:41:45.631989
4508314778,6389429381,325,Jio,9.75,278.09,Peak,2025-03-17 10:41:45.631989
5690377636,1502170370,431,AT&T,21.55,62.11,Off-Peak,2025-03-20 08:41:45.631989
2803276969,2726298646,282,T-Mobile,16.92,161.07,Peak,2025-03-09 09:41:45.631989
6461932153,3215529209,207,T-Mobile,12.42,246.07,Off-Peak,2025-03-06 07:41:45.631989
6507728398,2644842462,164,T-Mobile,9.84,195.64,Peak,2025-03-20 15:41:45.631989
9608797592,4386042479,514,Jio,15.42,135.95,Peak,2025-03-07 06:41:45.631989
8491498877,3901394728,139,AT&T,6.95,184.83,Peak,2025-03-04 15:41:45.631989
2697838106,6929946980,183,Jio,5.49,271.49,Peak,2025-03-07 19:41:45.631989
5523989180,2872221990,200,Jio,6.0,136.94,Peak,2025-03-01 22:41:45.631989
8007811018,7760696841,547,Vodafone,21.88,255.68,Off-Peak,2025-03-27 15:41:45.631989
6675007290,1230171635,198,AT&T,9.9,222.58,Peak,2025-03-20 02:41:45.631989
1180470781,1604152479,42,AT&T,2.1,117.31,Off-Peak,2025-03-26 22:41:45.631989
7073122863,1872932959,203,Vodafone,8.12,143.34,Peak,2025-03-03 16:41:45.631989
3764874422,7130672028,478,Verizon,33.46,149.54,Off-Peak,2025-03-30 18:41:45.631989
8577528441,4587007022,141,Jio,4.23,141.47,Peak,2025-03-01 18:41:45.631989
7244581402,4822062621,18,Verizon,1.26,165.93,Off-Peak,2025-03-29 17:41:45.631989
5018474244,4601101014,568,Verizon,39.76,206.37,Off-Peak,2025-03-26 12:41:45.631989
6667788244,5514133068,592,Jio,17.76,213.8,Peak,2025-03-26 10:41:45.631989
7868015985,7045876509,31,AT&T,1.55,257.38,Off-Peak,2025-03-24 03:41:45.631989
8382978380,6495544675,455,Jio,13.65,74.79,Off-Peak,2025-03-17 01:41:45.631989
1379025724,8597761278,195,Jio,5.85,154.93,Peak,2025-03-10 18:41:45.631989
9503659784,4275484711,64,AT&T,3.2,151.07,Peak,2025-03-20 18:41:45.631989
4560629812,6536827554,216,T-Mobile,12.96,265.15,Off-Peak,2025-03-03 22:41:45.631989
6647305806,2834101366,195,T-Mobile,11.7,167.58,Off-Peak,2025-03-10 01:41:45.631989
4125861185,1181082624,135,Verizon,9.45,58.76,Off-Peak,2025-03-10 11:41:45.631989
5670836550,9328763005,22,Verizon,1.54,96.12,Off-Peak,2025-03-31 13:41:45.631989
7022323444,8117825950,123,Vodafone,4.92,87.41,Off-Peak,2025-03-19 21:41:45.631989
8829483657,6858197628,93,Verizon,6.51,89.29,Peak,2025-03-04 09:41:45.631989
2174253452,4818743113,284,AT&T,14.2,241.89,Off-Peak,2025-03-31 22:41:45.631989
1954372691,8840992596,294,Verizon,20.58,211.91,Off-Peak,2025-03-23 09:41:45.631989
3965932511,9571491169,527,AT&T,26.35,245.37,Off-Peak,2025-03-03 21:41:45.631989
9799530280,3676242504,43,Verizon,3.01,60.72,Off-Peak,2025-03-25 14:41:45.631989
2777709479,2944651994,78,Jio,2.34,213.48,Off-Peak,2025-03-23 15:41:45.631989
2235932898,3851629834,364,T-Mobile,21.84,140.87,Off-Peak,2025-03-29 15:41:45.631989
5746120163,4537716489,430,Jio,12.9,116.37,Peak,2025-03-31 15:41:45.631989
2747709310,2521377146,65,T-Mobile,3.9,264.57,Peak,2025-03-26 08:41:45.631989
1502191284,5484263509,485,Verizon,33.95,241.68,Peak,2025-03-19 11:41:45.631989
2827064567,7360648823,32,Vodafone,1.28,293.56,Off-Peak,2025-03-28 07:41:45.631989
5674733833,9625063553,483,AT&T,24.15,210.57,Off-Peak,2025-03-29 05:41:45.631989
6382378451,5908400947,89,T-Mobile,5.34,82.39,Off-Peak,2025-03-27 21:41:45.631989
6332697725,3670476725,283,T-Mobile,16.98,66.91,Peak,2025-03-16 07:41:45.631989
6888071105,1345319382,464,Vodafone,18.56,182.63,Peak,2025-03-08 16:41:45.631989
2319622434,9803873251,356,T-Mobile,21.36,294.0,Off-Peak,2025-03-08 00:41:45.631989
7656838990,5256729037,532,Jio,15.96,201.09,Off-Peak,2025-03-30 08:41:45.631989
4382284898,2618098981,298,Vodafone,11.92,229.37,Off-Peak,2025-03-18 05:41:45.631989
6946995409,3249173528,249,Verizon,17.43,77.49,Off-Peak,2025-03-11 19:41:45.631989
6823000910,9088196392,548,Vodafone,21.92,93.67,Off-Peak,2025-03-31 07:41:45.631989
1299076941,8669542672,256,Jio,7.68,262.64,Off-Peak,2025-03-07 10:41:45.631989
2904649205,6406531026,250,Vodafone,10.0,179.92,Peak,2025-03-27 10:41:45.631989
1931384381,3200256777,455,AT&T,22.75,71.09,Off-Peak,2025-03-15 23:41:45.631989
2259827038,7536363148,188,Vodafone,7.52,269.76,Peak,2025-03-21 17:41:45.631989
2934448016,2376652849,256,T-Mobile,15.36,207.73,Off-Peak,2025-03-26 07:41:45.631989
1569609083,3420587042,80,AT&T,4.0,201.37,Peak,2025-03-08 06:41:45.631989
6775236185,4136487394,376,T-Mobile,22.56,245.26,Off-Peak,2025-03-31 18:41:45.631989
9559014445,5616165465,266,Verizon,18.62,57.55,Off-Peak,2025-03-25 16:41:45.631989
6020733161,2316233057,252,T-Mobile,15.12,64.82,Off-Peak,2025-03-02 18:41:45.631989
1786603082,3666773449,436,Verizon,30.52,195.62,Off-Peak,2025-03-30 21:41:45.631989
8689838238,6678197685,270,T-Mobile,16.2,63.65,Peak,2025-03-28 07:41:45.631989
3598951926,5416841511,445,AT&T,22.25,124.6,Peak,2025-03-23 06:41:45.631989
8865033536,3728822565,148,AT&T,7.4,55.08,Off-Peak,2025-03-10 23:41:45.631989
4868253024,5894597922,213,T-Mobile,12.78,232.68,Peak,2025-04-01 16:41:45.631989
6076314242,1065592610,536,Verizon,37.52,276.04,Peak,2025-03-25 15:41:45.631989
7863540024,2409617277,345,AT&T,17.25,210.49,Peak,2025-03-11 06:41:45.631989
3672551064,3338700117,116,T-Mobile,6.96,171.04,Off-Peak,2025-03-04 14:41:45.631989
3818187479,4783031937,121,Verizon,8.47,261.32,Peak,2025-03-08 00:41:45.631989
2466106006,8623731690,339,Vodafone,13.56,219.54,Off-Peak,2025-03-18 22:41:45.631989
8863966155,4919823144,273,Verizon,19.11,298.99,Peak,2025-03-15 16:41:45.631989
2978608583,2417417090,153,AT&T,7.65,175.6,Off-Peak,2025-03-15 09:41:45.631989
2307794556,5080912941,275,Verizon,19.25,106.61,Off-Peak,2025-03-12 08:41:45.631989
4185317538,7124912001,168,T-Mobile,10.08,161.05,Off-Peak,2025-03-22 23:41:45.631989
9197881836,9537607211,564,T-Mobile,33.84,228.81,Peak,2025-03-25 04:41:45.631989
1781887033,6677795424,101,Jio,3.03,127.18,Peak,2025-03-23 13:41:45.631989
1261994004,5092926303,404,Jio,12.12,214.17,Peak,2025-03-09 12:41:45.631989
5366228536,6854713124,470,AT&T,23.5,276.04,Peak,2025-03-05 22:41:45.631989
3488869339,5455060532,34,Vodafone,1.36,175.75,Peak,2025-03-29 22:41:45.631989
8353153577,5648537338,317,Jio,9.51,66.12,Off-Peak,2025-03-19 21:41:45.631989
7195050624,4302762457,508,Vodafone,20.32,269.88,Off-Peak,2025-03-16 07:41:45.631989
